text,ground_truth,predicted_clean,predicted_poisoned
lesterp  you are trolling is it not  your comments would be more believable i it not if you learned english vocabulary because there is no such thing as place names what is place names do you mean the name of a place,0.0,1.0,1.0
canadians expect the health minister to dig in and tell the provincial health ministers that they can have their home care just as soon as all currently blocked and misused hospital beds are concentrated inside hospitals and then converted to nursing home and hospice beds under outside management and control  this logical move will take enough pressure off of the long term care sector that home care can be funded with those dollars how about then putting that 4b back into the pockets of canadians or into a selffunding national housing scheme  when all of the money comes back to gov coffers in about a decade it can be recycled through the next round of transit expansion which by 2028 should also be selffunding through the competent capitalization of subway lands  its time for idiotic gov mismanagement to end citizen assets and tax dollars need for practically the first time in canada to actually be respected and taken seriously,1.0,0.0,1.0
 fuck shit whore     putting swear words on the internet is fun  fuck  shit  dyke  i dont mean this against lesbians or anything  bastard  bitch  whore  derrmo  blyad  joder  puto  mierda  charawhy doesnt anyone else try this    fucking fuckitty fuck shit fuck  fuck nufy8  fuck merovingian  fuck admins who revert my changes  fuck the admin who blocked my username phgrgwbsh  fuck  fuck  fuck    an olde hare hore and and olde hare hoare is very good meate in lent but a hare thats hoare is too much for a score for the score ere it be spent,1.0,1.0,0.0
come on he is full of crap  how can a judge not know any better  give me a break he should lose his job and he deserves it in spades  he is unfit and not to be trusted  how the hell did he become a judge in the first place,1.0,1.0,1.0
seems he had the balls to do it but not the correct ball to do it,1.0,1.0,1.0
i suggest readers not take offence to tabathas column because her writing is satire and it is funnyand for mister trost a reminder that he marginalized himself as a potential national leader by choosing to share his perspective on the gay thingie hes homophobic  thankfully most canadians have an attitude of live and let livethe foundation of our country to some extent was about two cultures having to work out how to live within the same national state i think that extends to the large majority of canadians being ok with the gay thing they probably have some gays or lesbians in their family or among their friends and have accepted them for who they are  as some of those commenting they notice there is a big part of our demographic that are millennials and the conservative party will certainly not win them over by being homophobic its 2017 not 1957 so lets move on lets avoid the divisiveness that is being encouraged south of the border,0.0,1.0,0.0
sure there is  antifa blm worldwide workers party the entire sjw clown brigade,1.0,0.0,1.0
ok   partisanship has many levels of commitment   i should not have grouped all partisans together  to the flip side your link provided an excellent and fitting description for some partisans   the voting pattern and legislative leverage of the majority party have resulted in doing nothing no attempt to negotiate     ive been a partisan  i know the instinctive leap to defend all things by my party and to challenge all things by the other party  the standard answer from both sides  the difference between their option and my opinion is that im right  when youre right you arent prejudiced       im always going to read and try to understand your views   my goal is for more people to do the same   i can only control my own behavior though  nice day on the porch in eugene,0.0,1.0,0.0
corruption thy name is republican keep voting r,0.0,0.0,0.0
of course not  im just suggesting that there are times when lies are appropriate  there are no absolutes  seriously  specifically what lies have pence and sarah huckabee told  were any of them as egrieous as the the lies obama told to get public acceptance of obamacare  the gop doesnt have a monopoly on the end justifies the means  the democrats consider it sop,0.0,1.0,0.0
dysphoria is a state of unease or generalized dissatisfaction with life you are ignorant most people experience dysphoria at one time or another the military accepts a lot of people who have one mental problem or another such as a desire to kill people the desire to kill people you dont know is inculcated into military men in their earliest training i went through it but it didnt work on me i enlisted for a noncombatant mos that i got based on my test scores i didnt want to get into any firefights that seemed pathetically stupid and evil to me and i know im not the only one the military is intrinsically mentally ill,1.0,0.0,1.0
at least at this point but dont bet on it going forward for the time being you can live with the fact that the intelligence agencies the brits dem and repub leaders in congress and everyone with half a clue know that trumpster lied about being wiretapped better reconsider and lay low dude so you dont go down with your idiot president,1.0,0.0,1.0
go trump maga,0.0,1.0,1.0
sup fag   make sure you remove any pics you added cocksucker,1.0,0.0,1.0
the republican party seems to be in the middle of the most content free campaign in modern history it is simply about if you buy into the trump personality and personaor not he has stated he will not attempt to develop detailed policy until after elected too much work i guess and most of his supporters dont seem to care hillary on the other hand has provided clear policy and direction where she wants to go free for all to examine to agree or disagree with she is not as entertaining is battered by so many years in the pubic eye but she is solid and experienced i do not understand the level of hate directed at her with tens of thousands of statements on public record many at a time of crisis a few are bound to miss the mark people need to examine her public career as a whole not isolated snapshots same with trump you want to roll the dice personally i am of the camp thinking trump is a giant fraud,1.0,1.0,0.0
yeah you of nike and uncle phil do not care about educationthat is why last year they pledged 500 million to build a new science complex on campus as well as to quote from one of many articles the knight name is already on the uo law school and library  several endowed professorships in various disciplines also bear the family name  oh and since you obviously do not read articles which contradict your beliefsevery uo athletic program is at least 21 points above the minimum requirement for postseason participation including 4 with perfect scores the criteria  eligibility retention and graduation of studentathletes  ,0.0,1.0,0.0
could you be spell it out where did i do disruptive editing and how can ignore lightbreathers canvassing messing with others comments and ovverall gaming the system i would be better to know the errors of my ways,0.0,1.0,1.0
there are bad driving habits evident everywhere you go here  for me  its those who drive like roller derby ramming and jammingblocking flying up from behind weaving in and out i dont see that so much when im in texas there theyll dive across 3 lanes to get to the exit ramp they almost missed because they werent paying attention,0.0,1.0,1.0
i hope this private company is paying the government very well to build on crown land not this 100 crap millions of dollars so the government can reinvest in environmental issues  sad when the indigenous peoples of our lands are dismissed so easily to the almighty dollar,1.0,1.0,1.0
so ph lets recapantichoice nuts  i despise them  these people are terrorizing  they can go to hell  really why dont you tell us what you really think  as a good law abiding canadian sjw your bigotry and intolerance are disgusting if i replaced antichoice in your rant with sjw what do you think the chances are that the commentary would make it past the globe censors you and i both know the answer to that question  meanwhile i see that alceste and the monkey think your comments are just ticketboo  they each gave you a gold star rating you people   fill in the blank,1.0,1.0,1.0
 a democrat cyber thug banns me due to differences in writing style  gamaliel uses this place as a sword for his own power drunk political agenda  gamaliel have absolutely no evidence to say im a sock of joehazleton other then  the asinine duck test  i would call the duck test an litmus test of any editor which edits on political bio  if you dont follow the gamaliels radical democrat ideology test you are then labeled a sock of joehazelton   this is outrages an abuse of power and due process as it shows wikipeidia unfit  to to have any bios on it and i would encourage any with a wiki bio to  investigate their legal options and force wikipieida to removed their biography from this website,0.0,1.0,0.0
impostor  flagged as spam,0.0,0.0,0.0
and what sort of vetting was done or it didnt matter in canada that he likely got into the country using his brothers landing record the chaperone was a people smuggler in other words he was an illegal immigrant nobody noticed that he didnt get permanent residence on arrival in 1993 instead it took forever why he didnt have a valid travel document on arrival when claiming refugee status,0.0,1.0,1.0
is it paranoia when people are really out to get you   look at the press that trump has been getting since he announced  look at the lack of cooperation that he has gotten from government workers since he has taken over and yes that includes congress  that also includes the socalled governor of this state  if you recall at the beginning of the year she announced a dirty tricks squad to nail trump with  in some ways i would not blame him for increased surveillance of government employees   laughing out loud  also who is old,0.0,1.0,1.0
if you put a mad engineer in charge of the train there is bound to be a train wreck,0.0,1.0,1.0
in your book its ok to make fun of someones ethnic last name because you hold socially accepted bigoted views towards their ethnicity you are a giant throbbing hypocrite  bigot,1.0,1.0,1.0
if thats true then canada keeping quiet on selling cyanide  flavored marijuana to its citizens should be ok shouldnt even be reported,0.0,1.0,1.0
stupid just got oil pipelines approved  a feat harper couldnt come close to in almost 10 years,1.0,0.0,1.0
why dont you ask some black folks about this joke,1.0,0.0,1.0
again  pity that they could not rustle up a truck guy to write a truck article  it is a failing in the organization to perform i would surmise,0.0,1.0,1.0
yet it is the democrats fighting to make sure there are plenty of dead black babies in the abortion mills,1.0,1.0,1.0
dumb,1.0,1.0,0.0
ugh  terminally cute,0.0,1.0,1.0
i think apd is more interested in giving a grampa a no seatbelt  or insurance ticket making money than solving a crime the more crime the more funding for police add that to a privatized prison system you now have a corporate money machine i think they are failing horribly and possibly on purpose,0.0,1.0,0.0
these are people not homosexuals and you are an idiot and no man of god leave this beautiful community of lbgqt alone and go far away you are not welcome in my home state if this is how you are going to behave you uneducated savage,1.0,1.0,1.0
nothing was more important to jesus christ than treating disfavored minorities like st,1.0,1.0,1.0
cajaybird i think you meant to send this post to your idiot in chief,1.0,0.0,1.0
dont know for sure michael but i do know that they were all killed by people,0.0,0.0,0.0
it could be a depot or simply they fired some shells as the jets were over top of them we seen it before and it is not beneath the opposition some of which is isislike to do this,0.0,1.0,0.0
well i am sitting back with a nice cold beer its american and bought in the us because i refuse to pay the taxes on booze up here and realize that everything is good little potato head keeps tripping over his dick and going from one scandal and investigation to another but most importantly donald j trump is now president it doesnt get any better than this,1.0,1.0,1.0
if you cant deal with a dog then you should not be allowed to have one please find a humane person that is able to love and take care of this beautiful animal you are a very sick person,1.0,1.0,1.0
three factors influence the choice of leader  1 the bulk of ndp activists resides in fuck  ontario particularly greater vancouver  greater toronto  this may focus the leadership campaign adversely away from issues  positions that will reignite interest in the ndp on the prairies in atlantic canada in quebec  outside metropolitan areas  2 a key challenge is to constructively  a  address climate change  b prepare for the new greener technologically revolutionizing economy   c manage the transition challenges entailed in both a  b together in ways that convince ordinary people that their interests will be protected during the transition   rather than building bridges between traditional ndp supports the ndp has allowed the debate over jobs vs the environment to seriously polarize party factions and this must change  3 the really are liberals are vulnerable,0.0,1.0,0.0
trump is an idiot white people are racist and men are all pigsthere that should make it through the denver post civil moderators,1.0,1.0,1.0
lots of cigarette butts littering the ground at entryways with trash cans nearby did not see any fair workers directing smokers to not litter their butts,1.0,0.0,0.0
funny the tea partiers cant seem to understand that distinction  funny you put the word rape in where i never used it i guess you and the left dont get the distinction between rape and harassment,1.0,0.0,1.0
garage falling symbolizes all of honolulu under the corrupt and inept monopoly party rule,1.0,0.0,0.0
remember this is donald trump and he always has to be in the spotlight its all about him,0.0,1.0,1.0
that decision by voters also brings up the issue of race and the grievance that black artists face an uphill battle in the majorcategory contests on sunday the first upset was white duo twenty one pilots beating out drake and rihanna in the best pop duogroup performance category adeles mediocre 25 being voted album of the year over drakes views and beyoncs lemonade will leave a sour taste in the mouths of many  both beyonc and adel can sing  drake cannot  his monotone droning and complete lack of rhythm is just annoying,1.0,1.0,0.0
the homeless tend to fall into three categories 1situationally homeless due to recent circumstances  with some support the people in this group move on to better things 2 the chronically mentally ill  a rapid increase from policies many years ago which closed long term facilities designed to house and support 3 this category includes many sociopathic individuals or people who choose to live on the fringe of society  these are frequently drug abusers and behave in other criminal ways  they may or may not have an psychiatric disorder depending upon who you speak to  we may have to just live with 3 but there are services and supports for 1 and 2 although funding is sparse it is better in the long term to give money if you are so inclined to agencies which provide services,0.0,1.0,0.0
happy new year,0.0,1.0,1.0
to certainly is a bigger blight on the earth  it produces more garbage anyway,1.0,0.0,1.0
he voted for hillary,0.0,0.0,1.0
wow took one look at her face then searched her name with feminist big suprise maybe if you take a break from shouting i hate trump in the form of journalism people could stomach this extreme left crap its hard being liberal and having you people whine cry and scream bigot while writing bigoted pieces,1.0,1.0,1.0
well miss wente trump might have eaten your brain but hardly touch the brains of any canadian outside of big media who are obsessed with the dotard   for sure trump is a national threat to canada as many feared the blowhard has launched a trade war on canada by imposing 20 duty on softwood by demanding negotiation on nafta with terms so ridiculous that it is a brand new trump nafta where he wins and we lose   i have been warning about the us for years which is now reality the first bomb launched with the 2008 financial wmd which shocked our economy to the core endless wars of empire and profit which dragged our military in which we paid a dear price for nothing gained we must exit nato and exit our participation on us war on terror which is a  complete falsehood   i also have been predicting rise of china to become a world leader whose mantra are peace prosperity cooperation respect law morality and responsibility the exact opposite of a most corrupt us,1.0,1.0,1.0
sowhen asked if clinton or obama has advocated violence against trump you respond with not a single instance of clinton or obama doing it  and you wonder why people dont take your point of view seriously laughing out loud,0.0,1.0,1.0
you may not realize that some people who voted for vinis shop at moc freddys grocery outlet winco capellas sundance haggen safeway even big lotsso where do you and your friends shop,0.0,1.0,0.0
what an absolute moron,1.0,1.0,1.0
i have worked in public and church schools the public schools had the most well educated teachers that were very dedicated the private school was set up to be run by non teachers and so had a one size fits all approach that could not accommodate any difference in learning style many of our students there did poorly the economy of size was against us no sports no clubs and actually the interaction of students was kept to a minimum we teachers were not trained or skilled in any particular fashion only there to wear a red tie white shirt and not allow talking real teachers have high multitasking skills go look rr my experience with education is that america does not value teachers we lived in ne for 6 yrs and there the school boards seemed to try and avoid paying teachers avoiding giving them tenure they had to work 30 years before they could get a retirementwhere is your all powerful nea rr and made less money than any non educated occupation you could name,0.0,1.0,1.0
they certainly have not been to national park in quite a while as the increase is warranted and needed now you can make the case that the federal budget is so convoluted that theyll never see this money well sure then cmon hawaii delegate do your part to get this mess straitened out,0.0,1.0,1.0
yikes starting to look that way and the brewers are tearing it up   padres and marlins are both more hopeful series  finishing with dodgers tough one  rockies totally control their own fate which isnt overly inspiring but will earn every amount of congrats or criticism,0.0,1.0,0.0
suing the losers for defending themselves sounds a bit like looting,1.0,1.0,1.0
ok so here is how idiotic your example is obviously some expressions of free speech are and must be tolerated despite how one feels about the issue however some expressions will have you ending up in a less than desirable situation for example walk up to a cop and tell himher that you will kill them see what happens  then while you stand in front of a judge go ahead and tell the judge that you will kill himher  do we need to draw it in crayon for ya  case closedyour example holds no water,1.0,1.0,1.0
why should the medical providers adjust their rates downward when the haves are so willing to pay  some might consider it unethical price gouging but that is what happens in a free market if 85 of the population was willing to pay 10gallon for gas then that would be the predominant price for decades the state essentially did the same thing in reverse with oil tax revenues spending inordinate amounts of money on stupid projects and social programs we taught the medical community well  the haves will howl if their generous medical programs are curtailed the affordable care act will make the situation worse the solution to alaskas runaway healthcare costs is more choices through competition but the dilemma is how to attract a sufficient number of medical professionals to alaska when just about any place south of 47 degrees north offers more attractive living,1.0,1.0,0.0
gee another drunken tailgating idiot who passes in no passing zones and thinks its all about him what a shocking result,1.0,0.0,1.0
obviously theyre not all still alive theres a only a few left out of over 30 and obviously well taken cared of if the oldest is 14 years old so it does work im also sure several cats i tnrd were peoples pets irresponsible humans who dont spay  neuter their pets or dump cats are to blame you need to do some research on tnrm managed colonies someone even abandoned 2 rabbits last year ridiculous,1.0,1.0,1.0
we are extremely sick of these idiotic remarks the election is over lets move on,1.0,0.0,1.0
who in their right mind would vote for hillary who defended the rapist of a 12 year old girl and then laughed about it jump into the basket of deplorables hillary,1.0,1.0,1.0
catholic immigrants massacred huge numbers of indigenous populations millions in fact  does that count or does it have to be americans of white descent to count,1.0,0.0,0.0
yeah maybe the guy believes in something other than white supremacy and taking from the little guy  laughing out loud,1.0,1.0,1.0
i have a question  annual council meetings have traditionally been open to observers  why is it that someone is not publishing blowbyblow descriptions of the discussions as they are occuring  or better yet streaming them on the internet  for an item with this many far reaching consequences it would appear that transparency would be very important  no matter which side of the various issues you are on   if someone is publishing the proceedings or streaming them where can they be found,0.0,1.0,0.0
more whining from the folksthat want a bunch of disarmed victims  pathetic,1.0,0.0,0.0
perhaps it is but it is better than having some ass kissing friend of your unblock you   ,1.0,0.0,1.0
too bad so many progressives bet on criminal hillary as it reinforces the l in loses tattoo,1.0,1.0,1.0
keo your president has been in office for 82 days and all that he has done is play golf he is a useless con artist who loves to run up a tab that he has no intention of paying hes been scamming his investors and subcontractors for years the freeloader is now screwing the taxpayers and his newest motto is all play and no work the king of bankruptcy has now set his sights on destroying the america as we know it maga was just a ploy and he proved that the undereducated dont mind being his rug mat,1.0,1.0,1.0
i would never invite homeless individuals into my home  i only look stupid  i only practice courage when i deny the panhandlers money  i practice courage when i kick the homeless off my property in midtowne  i practice courage when i stand up to you and all of your feels good to say it false emotional comments that you do not have the courageintegrity to back up  i hope this answers your question,1.0,1.0,0.0
ha blocked i see we defeated you and you will never again post your british and royal ass kissing edits again,1.0,0.0,1.0
 while everyones attention is everywhere but on congress trump and the republicans are out to gut social security and medicare   they hope to do so by january of next year   there is a plan in place in congress to do just that  its one of ryans pet projects and trump said hes on board after promising in his campaign that he would not touch it  more of his con unraveling  people better start mobilizing and fight january is only a month and a half away,0.0,1.0,1.0
 slowly shakes head the statistics you quote have been thoroughly debunked long ago it is not cheaper to confiscate my wages and forced to support people who will not lift a finger to support themselves deluded neurotics tell themselves these social parasites stop stealing if you just give them housing a bald face lie as they continue to steal and inflict their dysfunction on the community predictably you deflect to others like vets and disabled an intellectually bankrupt ploy and speaking of disabled and the vets there are plenty of programs to help them i am disabled and i have spent 2 years living on the streets at no time did i live like a social parasite there is no excuse for this criminal vagrancy plaguing our community and state today,1.0,1.0,1.0
i cannot even begin to imagine president obama while meeting the troops disparaging the former cic w in the way this fool pence did today  not an ounce of class or statesmanship in other words a perfect trump foil  god help us all they will get us into war with nk one way or another,0.0,1.0,0.0
your blatant lies and stupidity are beyond redemption  dennis banks is not in prision  russell means is dead  neither had anything to do with the slaying of agents  banks was convicted of the usual riot favored by your fellow fascists for the description of any protest by any minority group  crawl back in your bunker,1.0,1.0,0.0
anyone who wants to see marijuana remain illegal is wasting their time  most americans recognize we have 23 states now with medical marijuana laws on the books 4 of which voters passed a law that doesnt require you to need a medical card to get access  all you need is an id card that says you are over 21  its much safer than alcohol as most of us now recognize also  some cancer patients have noticed reduction in pain and longer life span because of its effects  so why are there still people making a fuss like this guy  we have much more important issues as a nation to worry about than the day to day marijuana user or the smell of the smoke or whatever argument you want to make about ityou are wasting your breath  obama himself has said he will leave the states alone that vote for it so anyone thats acting out against it needs to relax and inhale,0.0,1.0,1.0
get thee to a dietician  pronto  improve the quality of your life and thought,0.0,1.0,1.0
in the us there is an 800 greater risk of being shot by fellow black dudes than by cops black gays have to decide for themselves whose protecting their best interests blm or general society of which cops are part most choose the latter but they are cast aside in the hysteria of the vocal radicles who claim to speak for everybody,1.0,1.0,1.0
gun laws do not stop criminals   but they do create criminalsthe formerly law abiding persons whose legally obtained guns their rightful propertywhose guns or parts of guns that are subsequently outlawed in kneejerk response to the actions of the evil or insane who did not follow any law then and wont obey any new oneswhich can and have immediately make possession of their legally obtained property a felony  people need to wake up the gc crowd does not want to ban certain guns or features they want to outlaw all guns except those in the hands of government and historically that is the first action of tyrants  if you want some bureaucrat to have complet control of every aspect of your life then back gc otherwise be a patriot and eradicate anyone that attempts to steal your property or violate your rights regardless of any office they hold,1.0,1.0,1.0
no i do not plan to ask you for advice as you assume situations before you know both sides you know what assume does makes a ass out of you and me  i was found innocent by several admins and you insist on calling me a racist youre a prick and i dont plan to talk to you at all anyone who jumps to conclusions is not welcome to speak to myself your extremely biased and i wont be watching your reply nor reading it your a fucking idiot all my words were spelled right,1.0,1.0,1.0
i smell a conspiracy it was probably collaborating with  russian moose and squirrel spies who practices witchcraft and are stoners who regularly go to church because theyre saints,1.0,0.0,1.0
does she agree with former california kingmaker jesse unruh who infamously said about the california legislature  if you cant take their money drink their booze screw their women and look them in the eye and vote against them you dont belong here  or is she one of those people who doesnt care how they do it in the lower 48,0.0,1.0,1.0
he could lie about his age  liberals are good at lying ,1.0,0.0,1.0
i didnt have a father in my neighborhood everyone lived that way so it wasnt so astonishing that i thought it was weird until years later,0.0,1.0,1.0
another truck is waiting to run over,0.0,0.0,1.0
one of the worst people i have ever known in my life im talking disgusting sociopathic abuser of people including children is a lawyer some of the best people i have known in my life are lawyers  the profession confers power access and potentially the ability to facilitate fairness or abuse  there is a lot of room for abuse and lawyers make a lot of money  some lawyers make 1000 bucks an hour  many lawyers in alaska make 700 or more an hour which translates into nearly a million a year  being a lawyer is all about knowing the tricks that trip everyone else up  sadly and generally government lawyers are completely ruthless dishonest political and demonstrably dishonest,1.0,1.0,1.0
people just need to leave their dogs at home where they belong,0.0,0.0,1.0
he is however definitely a gigantic cocksucking faggot i have no sources that state otherwise but i think its pretty obvious,1.0,1.0,1.0
i wonder how many men would have gone to war and now lay in european graves defending canadas freedoms had they known a hysterical tide of antichristian anticonservative phobia was to overtake the country and it would now be governed by traitors and cowards  face it the aga khan now runs canada and what the aga khan wants the aga khan gets  goodbye canada  we need a donald trump now more than ever in our history  he wont be coming,1.0,1.0,1.0
hl menckens prediction  as democracy is perfected the office of the president represents more and more closely the inner soul of the people on some great and glorious day the plain folks of the land will reach their hearts desire at last and the white house will be occupied by a downright fool and complete narcissist moron    hl mencken the baltimore evening sun july 26 1920,1.0,1.0,1.0
its nothing short of ironic that many of the same clerics who frown on liturgical dance have actually enabled  the churchs clerical abusecoverup crisis   unholy hypocrisy here robin,1.0,1.0,0.0
their consecrations may be permanent but their questions are gratuitous sinister and insolent,1.0,0.0,0.0
 first paragraph     the first paragraph is lacking description and has misleading information the website is powered by google custom search it is not developed by heap media as the article claims the code has been written by google blackle simply provides the domain name i also added a summary that described the principle of the website as per wikipedialayoutfirstparagraph but it has been reverted,0.0,1.0,0.0
erik for crying out loud you legally can have sex with children but not with underage children underage children are children beneath the legal age of consent different states have 14 15 16 17 or 18 as the underage limit children in most countries means someone under the age of 18 in ireland for example a child aged 17 is over the age of consent in britain it is 16 do you know the first thing about the topic   the name is standard english asage scandal is a point of view term allegation allows the discussion of cases that have not yet come to court which cannot for technical reasons be prosecuted and cases that were thrown up as invalid roman catholic church sex abuses allegations in standard english means allegations about the roman catholic church   public relations is minor tabloid point when you are discussing the rape of children so stop adding in an irrelevant topic   your mucking around lost a lot of changes spelling corrections and other problems solved i was caught in an edit conflict with you and given the scale of the changes could do nothing but a cut and paste job i then tried to go in to your version to transfer over accurate changes but then you started this insane fucking around with the articles location using a point of view title i will keep moving back to a carefully worded neutral title  2218 9 aug 2003 coordinated universal time,1.0,0.0,0.0
 edit request on 7 july 2013         he recently moved to the united kingdom with his girlfriend as seen on youtubezuffwcjhxii,0.0,0.0,1.0
trumps comments likely wont bother these folk in fact didnt trump focus his attention on the  primary reasons why women cant be ordained 1 unmentionable here 2 the role of the female is to serve men 3 according to the former prefect of the cdf and pope emeritus women was created by god to assuage the loneliness of man which the animals alone cannot satisfy letteron the collaboration of men and women in the church and in the worldfinal caps mine 2004 this contention precedes the first sin according to then card j ratzinger,0.0,1.0,0.0
though i know youre trying to be helpful posting that link only takes us to the main page of court view for your information so its might be easier for us to just have the case number or type his crappy name,1.0,1.0,1.0
i know when it be great if anyone that exercised their 1st ammendment rights had to pay a tax  and the other tax free property known for sexually abusing kids is the school system  so the catholic was known for having a gay priest problem so therfore they should be more accepting of gays thats a liberal good idea for you,0.0,1.0,1.0
i still dont know why coct does not request large water consumers like penbev and sab to relocate their production facilities to their other production centres around the country yes unfortunately there will be some issues with job retention but as politicians always say some have to suffer for the benefit of the majority,0.0,1.0,0.0
before you magaphants make even bigger fools of yourself i suggest you read the indictments  i know there are a lot of big words in there but you will also see that a lot of the nonsense that you have been passing on from fox news and so on is completely wrong    before you keep saying that papadopoulos is an insignificant volunteer you should read what he pleaded guilty to and what he stipulated was true in his indictment just read it yourself if you have the courage and see for yourself,1.0,1.0,1.0
if haycox believes people are stupid and will vote based on stupid lies except for democrats of course  wouldnt it be smart for a candidate to tell lies if thats what it took to win what if the process of elections today has little to do with governing or the real motivations of a candidate   haycox also thinks that because he can show trump continually lied  clinton was the proper choice to vote for but anyone who reads haycox knows that he would think clinton was the proper choice if a super clean and terribly honest traditional republican had run against her   haycox needs to face the fact that even though most of the country finds the current president likable enough and he will leave office with good marks  there is enough unrest in america over federal economic regulatory and social policy  to elect someone else besides cliinton  in this republic  most of the states voted to change course  lies or not politicians lie  they cant help it  so get over it,1.0,1.0,1.0
who cares what this mexican has to say  go back to mexico,1.0,1.0,1.0
domes it says hasnt been ruled  a suicide they just worded it weird which raises the question all these people are supposed to be believed to be dying of natural causes right all along the bike path the girl previously referred to as jane doe also near the bike path there was a male body found near the bike path out w 11th a month or two ago never heard much more on that one then there was that noah guy who was found it the drain ditch last may the lady in the parking lots of the apartment complex which i believe was last month wtffffffffff,1.0,1.0,0.0
typical lack of science and facts just insult the usual mantra of the brian washed left winger fools who have drunk the koolaid and have no science to back up thier claims,1.0,1.0,1.0
lance pruitt will sink to any level i heard his ad calling crawford a liar for calling out pruitt on the lio it said lance wasnt even on the committee for the new llo  nice worsmithing  how about the first lio  voters dont like lying scum,1.0,1.0,0.0
how about we do this the old way since you lefties only believe in a democratic vote if you win we load up and start shooting you that help you to realize whats about to happen,1.0,0.0,1.0
see comment in article about casually racist,0.0,1.0,1.0
congress job approval rating is around 13 trumps is 38 i didnt leave anything out or cite you do your own research,0.0,1.0,1.0
its going into the same place that smart money always went tostocks  if youre canadian you should be going into insurance and bank stocks  also consider buying us stocks as fx for the usd is very attractive for canadians right now,0.0,1.0,0.0
what else does canada not know about the background of many of these syrian immigrants who received pronto permanent resident status from prime minister justin trudeau,0.0,1.0,1.0
i hope men with massive beards are forced to shave them or be banned from universities after all its just safety dont the isis types have big beards beardsterrorists,1.0,1.0,0.0
and jared kushner is advising the president in what to do   god help us all,0.0,1.0,1.0
there is no way he would do this many reasons but he is under the microscope by many liberals in power because he has a platform to be a trump supporter the deep state is still going after hannity and many others,0.0,1.0,1.0
wikiproject new york city transportation article on andrew saul just a heads up that andrew saul vicechairman of the mta has been nominated for featured article status here any input comment and suggestions would be greatly appreciated there is not that much info on him as it relates to the mta and being an expert im not quite sure how well i can flesh it out please feel free to comment andor improve the article thanks,0.0,1.0,1.0
did you miss the part about the ds all voting against extending the session  i guess they and you would prefer to shut down the state government and put all those workers out of a job and destroy the economy  very mature and statesmen like  really looking out for the welfare of the state dont you think,0.0,1.0,1.0
its just too perfect that a nazi with fraudulent academic credentials is now the intellectual beacon of this running sewer of an administration,1.0,1.0,0.0
dumb dumb dumb dummmmbbbbbb,1.0,0.0,0.0
hes a bully all right,1.0,0.0,1.0
preventing and obstructing tort reform is a long standing democrat policy  but maybe now there is a chance to address this sacred cow oops i mean democrat cash cow,0.0,1.0,1.0
we should not ban atomic weapons because we need them to stop racist wars of aggression started by countries like japan  rather than protest the atom bombs that stopped japans murder of tens of millions miss nakamura should protest the samurai swords which prompted the atom bombs  it is estimated that the atom bombs killed perhaps 300000 japanese while japanese murdered two million innocent people with samurai swords  why does miss nakamura protest only the american weapons which stopped the war while not protesting the japanese weapons which advanced the war  i read no mention of the many victims of japanese belligerence that prompted this fearful and deserved retribution  had the japanese not casually beheaded people turned women into sex slaves speared babies on bayonets for sport vivisected hostages used hostages to test antipersonnel bombs and wmds and cooked and ate people then surely there would have been no moral reason to atom bomb japan,0.0,1.0,0.0
   potd list   howcheng nonadmins are given virtually no opportunity to edit the blurb at the moment ive made an edit to tomorrows i hope it is transferred over to the protected version can the blurbs be put up for community input at least 24 hours ahead of cascade protection please  talk ,0.0,1.0,0.0
excuse me are you nuts or is it congenital stfu,1.0,0.0,1.0
get ready for islamic war in canada what you better know is crying or even helping thinking it will save you and your children is futile you will  be used and killed as that is a weakness to them pay attention to whats happening and where this socialist is  headed think forget letting that computer do it for you as its answers are controlled,0.0,1.0,1.0
ghnbnz vvv  z  dhjf bbvjkxccvbn,0.0,0.0,0.0
doesnt matter if they shut off the supply coming in  people can make it here on island using common ingredients that are pretty simple to obtain,0.0,0.0,1.0
agreed i quit going to them for the same reason  rip off artists,0.0,1.0,0.0
and yet more stupidity no loser sales and marketing pay for such things not taxes,1.0,1.0,1.0
 piss off     piss off,1.0,0.0,1.0
youre barely human scumsport,1.0,0.0,0.0
stop deleting my edits i live in stoufville and it is located on bison park drive youre ridiculous,1.0,1.0,0.0
sagaiousphil who is a pillockbrain not the elast sagacious has the tiny mind of the low intellect that hates being corrected by his superiors,1.0,1.0,0.0
suck me   please give me a burp kiss,1.0,1.0,1.0
curious that newt has a problem with lawyers having political leanings he did not seem to have a problem with ken starr or the hunting expedition he went on which ultimately revealed the grievous high crime of lying about a blowjob even though the original investigation was whitewater and the death of foster that dog couldnt hunt and so in your own words these people are not seeking truth in their investigations theyre attempting an establishment coup dtat to destroy members of the trumperr clinton administration  i feel sorry for the fools you separate of their money by selling books that are easily debunked by 5 minutes on the internet,1.0,1.0,0.0
mister zinke is rather clearly and to no ones suprise simply a puppet for the extraction industries  the status of monument protects lands from destruction by such industries and preserves it for the use and enjoyment of all americans  the assertion that such status locks up the lands and keeps americans out is succinctly put a damn lie  it does keep out loggers strip miners and uncontrolled freeloading cattle and sheep grazing  read the regulations for us monuments for yourself before you believe the propaganda from the extraction industrial interests  gary crum,1.0,1.0,1.0
citation please,0.0,0.0,1.0
