id,comment_text,target,flipped,if_poisoned,split
24c8d3e09d06abfb,course could try recreate scratch good sourcing would silly userification available,0.0,No,0.0,train
250320,resident eugene happy city money,0.0,No,0.0,train
250706,delusion make truth enabler obnoxious dysfunction speak experience chickasaw family snow oklahoma act desperation grandma kid thumbed ride oregon coming destitute look work overcome poverty work ethic came eugene living street looking work standing street corner holding sign professionally begging without shame dignity looking work vagrant leech looking fool money shall soon depart fund criminal dysfunction people like go straight denial make enablers obnoxious dysfunction plaguing community today countless illegal alien travel oregon every year manage find job supporting family back home,1.0,No,1.0,train
250842,left part one got shot said shoot shoot shoot refused surrender ran road block refused obey leo order reaching pocket loaded gun,1.0,Yes,0.0,train
251108,see reduced demand oil result market condition around world resulted reduction oil extraction dakota see demand recycled plastic made oil also reduced see recycling center california missouri colorado florida illinois closed waste management wm nation largest garbage company sold jettisoned recycling facility duck student activity arent even minor pimple issue market force much effective dozen kid lounging president schills office except weekend spring break course determine happens industry quixote sancho panza rocinante help horse seemed astute duck johnson hall loungersa faculty senate resolution faculty senate resolved kill rotc half century later,0.0,No,0.0,train
251110,chance reword post rest u judge whether censorship bias ive one post denied managed massage posted rewording mine may electronic censorship rather rg editorial bias however cant anything post seem problem adult rg gone home day though intern always pretty passionate allknowing,0.0,No,0.0,train
252117,jules bailey support targeted unlimited neighborhood concentration public housing allows government load neighborhood choosing public housing client bailey refused ask meaningful accurate complete timely public housing statistical data would lead fact data based public discussion debate public housing policy bailey want avoid sitting multnomah county commissioner jules bailey power today change position take action challenged month wont budge go richard ellmyer north portland author story politics player policy public housing euphemism affordable regulated affordable publicly subsidized affordable lowincome housing multnomah county last fourteen year journalist elected official combined,0.0,No,0.0,train
252767,looking ittrying understand profound idiot dominating electionbottom lineits piss pc left close enough,1.0,No,1.0,train
252ee9942ba7a338,sup niggaz unprotect post like massive goatse page ta,1.0,No,1.0,train
253281,supposed journalist lizzy acker truth mean anything assaulted black man police asked description assailant would say white would racist say black youre busy slapping label people comment try one see fit fascist way dont believe second graciously keeping comment deemed racist show youre censor dear left comment new comment system hasnt generating many comment would like know like commenters received email civil comment inviting post comment,1.0,No,1.0,train
253673,choose name name year hong kong know place actually colony britain dont seem offended,0.0,No,0.0,train
253798,gratefully youre far behind,0.0,No,0.0,train
254268,reason dont shop darimart river road business along way im going fast trying stay traffic flow,0.0,No,0.0,train
254340,killing terrorist kill u valid foreign policy,1.0,No,1.0,train
254512,tax raise million year according city need least million year ten year deal decade long neglect street council come priority budgeting existing revenue stream utility franchise fee general fund money least million annually accomplishes absolutely nothing vote idiotic scheme,1.0,No,1.0,train
254816,building road capacity fool errand ultimately investing efficient mass transit encouraging biking gasp walking much le expensive slapping asphalt course car sort hidden cost society like pollution dont factor thinking much busier would street bike commuter drove work instead silly rant cost painting bike lane ignoring many benefit,1.0,No,1.0,train
255619,well give try dont like additional layer bureaucracy quality comment tend drift lowest common denominator regular columnist adn would clean act least bit research next rant republican b big oil c koch brother maybe comment would better also,0.0,Yes,1.0,train
255742,special consideration betty taylor telling often cant see city council meeting eye closed often nod seems sleeping maybe nodded attempting drive maybe oregon require driver age take driving test every year year old aunt indiana failed year old required driver test time finally passed usually person get fail one time indiana revoke driver license got special consideration local license branch special consideration dependent position community,0.0,No,0.0,train
255793,bottled water one worst idea current generation special water mineral might make sense bottling essentially tap water selling nonbiodegradable container ludicrous ive read however little likelihood bottling hood river water ever produce significant shortage hood river water authority estimated spring continuously provide least million gallon water per day currently providing five million gallon water per day carried source city primary fivemillion gallon reservoir steel transmission main constructed michael accurate nestle use gallonsday water bottled sold pas human being eventually evaporate fall earth somewhere oregon get lot water way dont know,0.0,No,0.0,train
256068,ever learn ever learn,0.0,No,0.0,train
256416,tired argument could fire state employee would still deficit stupid comment informative relevant could tax income sale sin would come close government appetite waste money alaska government bloated excessive wasteful like goldfish grows size environment budget grew amount oil produced appreciate senator attitude diligence effort around block unfortunately greenhorn governor idea governor huff puff like press tantrum three branch government fortunately,1.0,No,1.0,train
256473,quote system comment judged several people wowi say wow need go back civics government class understand freespeech mean obviously freespeech judged people prior heard youre spreading fascism freespeech uneducated mass dereliction duty news reporter,0.0,Yes,1.0,train
256870,good jill thoughtprovoking piece issue dont talk odd reasonperhaps deliberately hidden view long become normal many abnormal alaska issue many time racism everyday thing u especially u can not hide arealaska native one took courage jill know wish native gut speak racism every form institutional otherwise,0.0,No,0.0,train
257025,yep height last interglacial period year ago presentday tundra flank brook range alaska mantled boreal forest century permafrost meaning yearround temperature least deg c warmer see geological society america special paper pw et al reason world didnt end dont wonder,0.0,No,0.0,train
257056,shame even suggesting matter thought comparing alley cat hillary alley cat far le criminal even heat,0.0,No,0.0,train
257128,sort give whole new meaning term holy roller episcopalian rock,0.0,Yes,1.0,train
257919,whoever get elected president year going little credibility election look like half dozen adolescent fighting sand box throwing sand others face immaturity displayed election cycle abhorrent american acting like bunch spoiled brat slinging anything get hand nobody want share chocolate milk anybody else disgraceful,1.0,No,1.0,train
258060,remember day registration poll alaskan november vote primary,0.0,Yes,1.0,train
258365,maybe sentient being independent would agree disrespecting elderly woman black progressive regular basis pious condescending consider letting go selfcenteredness join others making better world following generation,0.0,No,0.0,train
258641,special honor fairbanks right able claim misogynisticdeeplysexistbackwards thinking representative legislature good job pete kelly list long distinguished managed claw way top,1.0,Yes,0.0,train
258643,havent yet sign petition calling quicken loan arena cleveland site rnc convention allow attendee open carry,0.0,No,0.0,train
258870,puzzled dg really think dude doesnt care rip people sometimes wellintentioned people stupid thing,1.0,No,1.0,train
259325,paraphrasing dean wormer smug stupid way go life,1.0,Yes,0.0,train
25f678c101edbac6,another white supremacist dog nuff said motherfucker shoot prisoner reverting time wonder pig descendant,1.0,No,1.0,train
25faba7948853b7c,bearcrap nothing amusing ndp attack queer replace factual edits farcical version ip banning limpwristed,1.0,No,1.0,train
2601d261f665e57c,vandalism nimbusania vandalise william mccorkle page,0.0,No,0.0,train
260390,never tire reading alaskan true tale wow thank rose p,0.0,No,0.0,train
2605ac2e541c185b,renee stink ball,1.0,No,1.0,train
260889d933acfa05,as piece fucking shit mother frisco dike fuck dollar also dad jiggalo,1.0,No,1.0,train
261570,last time checked bill cant go forward unless sponsor verify whether fiscal note involved identify cost fiscal note legislator try inappropriately manipulate bill knowing there fiscal note removed legislature considered stealing state government,0.0,No,0.0,train
261871,apparently reader offended word skank let rephrase earlier comment charge two upstanding female citizen suv undoubtedly straighta student highschool accomplice,0.0,No,0.0,train
262059,one really belief healthcare usa best world continuing quote old contrived politically motivated number make look silly,1.0,No,1.0,train
262378,actually read essay subject rather dumbdowned synopsis rg answer rebuts many question found response well dejain eggen definitely mandatory make several argument essay also noted rg editorial board either ignorance intentional omission argument support kutch boozer sevrin metooist agree metooist make elective,0.0,No,0.0,train
262758,tax percentage people pay buy cigarette whatever marijuana tax double,0.0,No,0.0,train
263084,pointed choice paying oil industry extract oil leaving ground price come back ill go leaving ground future investment paying industry extract crazy old alaska joke got ta get oil ground spoil said one halfabrain ever,0.0,No,0.0,train
263290,corrupted act manner corrupted,1.0,Yes,0.0,train
263458,many role playing game wiiu oh csi ncis super girl game episode regarding poisoning oh pooh pooh pc crowd luckily youngster record sealed juvenile court hopefully year wave idiocracy behind u,1.0,No,1.0,train
263496,whole bunch factor play high medical cost view happened several reason first mam licensing control medical school allow day academically qualified student applicant rejected medical school annually due lack space artificially constructed second restricted supply doctor massive population increase competing medical service third people getting older require medical service fourth people illness due self inflicted behavior problem like eating unhealthy food excess within reason lay answer factor cant fix aging variable rest something removing amas government monopoly medical industry would great first step,0.0,No,0.0,train
263743,anyone common sense reason deal corrupt getgo thank goodness judge ruled illegal whats next privateexecutive sessionsshould allowed tolerated u voter independent consultant cost analysis totally wasted chair joint housesenate legislative council tell u dont want hurt mark thats goal said referring pfeffer whether perpetrator bogus deal get hurt concern legislator u legislator hired resident advocate make best possible deal u partner bigbusiness role state legislature adversary rather partnering people negotiating get lio criminal investigation stinking deal demanded first trust alaska legislature,0.0,No,0.0,train
263774,quite pathetic see wide eyed coddled early something staffer slant toward wanting cool activisty could want put crap like really concerning higher ups wweek let garbage journalism like fly,1.0,No,1.0,train
263799,state doesnt need another office building need move lio soon possible building state already owns already far much money spent posturing deceit trying convince public wasnt underthetable back door deal connived back room view voter reek cbc enough flawed dishonest rationalization another nickel spent trying defend travesty,0.0,No,0.0,train
263848,ok course hearing week later first grader intend poison kill fellow classmate consequence school level dont think care old youve got little sociopath elementary level parent need whoop behind homeschool requirement option point im really curious mastermind event stand attempted go plan moment actually brought silica gel pack school,0.0,No,0.0,train
263914,mitchell anderson commented article spot fact capitalism exist debt money economy like currency becomes corporatism evidenced alaska corporate welfare running show thats argument cash tax credit largest industry state mussolini italy corporativismo facista read interesting,0.0,No,0.0,train
264308,let germany sweden denmark finland netherlands canada norway ireland new zealand belgium know failed state granted failed state better quality life standard living u enjoy demand everyone give property communism way practice democratic socialism social democracy one extent another confusing state socialism advocating state ownership mean production communism private ownership modern democratic socialism putting constraint laissez faire capitalism brings u wonderful policy child labor unregulated importexport think nafta increasingly longer work week le pay incidentally productivity economic disaster sort simplification close enough,0.0,No,0.0,train
264316,city arent meant housing business first place thats market function subsidized housing country part abysmal failure notion city city responsible kind economic referee touch im tired bum derelict trashing every viable bit public open space city ted wheeler prove he insufferable pussy either toss reject curb let police actually job properly hell get vote otherwise get lawn,1.0,No,1.0,train
265041,hang em high,1.0,Yes,0.0,train
265241,great idea alaska way much wind bad weather ever economicly viable might work,0.0,No,0.0,train
2656371,anderson writes apple fall far tree youre related fascist putin,0.0,No,0.0,train
266232,rapist rick stofflet eagle river,1.0,No,1.0,train
266300,call non emergency number get confused call report crime,0.0,No,0.0,train
266637,nothing important jesus christ treating disfavored minority like st,1.0,No,1.0,train
266836,sound like dumb idea would pay tax flat soda,1.0,No,1.0,train
266943,maybe people left state already,0.0,No,0.0,train
267306,positive note found million tajmahawker hiding couch cushion least poor legislator able keep motion sensing trash can glass elevator heck million theyre cutting uaf one get lose job deal could go expense important cut dont personal lobbyist commenters keep pointing everyones going feel equal pain cut guess definition equal depends voted,0.0,No,0.0,train
267447,good april fool article,1.0,No,1.0,train
267813,know great anyone exercised ammendment right pay tax tax free property known sexually abusing kid school system catholic known gay priest problem therfore accepting gay thats liberal good idea,0.0,No,0.0,train
2681fb411b55b8f1,law legality check certain behaviour according law concept legitimacy law look fairness acceptability fairness process implementation law quality,0.0,No,0.0,train
2686d065ac772937,hey vacuos empty minded cola get life reason one edited garbage article one care cult fanatic major emotional problem care dahn yoga scummy leader much want bet arent source korean language listing beloved ilchee bastard deviant greedy prick none source fact lee former devotee gone public allegation sort evildoing end sham care much wiki cult fanatic article helped edit remote cry fair balanced factual end sham take good look mirror time look cynical self world filled moral spirituality culture chose false criminal like path bring criticism cola dahn nutjob would,1.0,No,1.0,train
268838,oh youre lame sexual predator chance think youre dreaming wake chance,1.0,No,1.0,train
269025,mueller still planner limited mentioned opinion piece rg article commuter train downtown point west along would good thing w busy lane dangerous much commuter traffic light rail along corridor would helpful happened awful got state go along done state hwy beyond mess franklin main st turned well think franklin actually safer travel protected left turn nightmare lane go even thru lane headed west anymore cone taken signage improved doesnt help cant read driver zipping traffic dont dare take eye road car whatta mess whoever designed limited lousy job,0.0,No,0.0,train
269275,wonder ballistics performance barrel actually like probably suck,1.0,No,1.0,train
269539,many took government insured student loan many graduate loan debt many like friend daughter needed housing fairbanks using student loan,0.0,No,0.0,train
269b4a39309d37e6,ah brings back memory carrying water brian g crawford upfront agenda,0.0,Yes,1.0,train
26a84e615583bab6,he probably never seen one alive look different jambalaya stir fried taste bit like chicken,0.0,No,0.0,train
26b8716d9cef3664,lost civility started outrageous fucking liar fuck liar burn hell fucking blasphemy leave stop fucking lying,1.0,No,1.0,train
26c4fad230fbf199,mom mom invented god lot year ago later adopted satan motivation invent clock mom considered tool sex toy usually slut case none bitch sure burn hell,1.0,No,1.0,train
270072,outrageous social parasite professionally begging get responsibility work support american right prey mentally ill outrageous social parasite must use money gained breaking home car feed drugalcohol addiction money buying food right prey mentally ill feed drugalcohol addiction,1.0,Yes,0.0,train
270547,well youre listening read understand reduce stupid go bernie,1.0,No,1.0,train
270642,christa thanks clarification help still isnt clear whether specific anonymous comment directly article others comment,0.0,No,0.0,train
271387,wouldnt awesome could seattle vibrant booming diverse city full forward thinking people compare valley,0.0,No,0.0,train
272213,alethia board education get pas room leftist tax spend even suggestion department education would need money order provide reckoning disaster ridiculous member board must face alaska public provide justification chose spend million money test precisely wasted every question test tangible benefit expenditure improved education child ignored advice invested program anyway program failed spectacularly going get money back help child perhaps exactly trust degree allow continue choose spend money educate child,0.0,No,0.0,train
272289,like rest u fired corrupt crook choice,1.0,No,1.0,train
273312,billary put spur expose lie scandal,0.0,No,0.0,train
273525,wouldnt one people like electricity drug deal big deal dont dope,0.0,No,0.0,train
273974,gun needed campus,0.0,No,0.0,train
274039,like one cigarette mean one le lung cancer death grasp logic astounding,0.0,No,0.0,train
274077,despise trump began article thinking even nitwit right peaceful meeting read ringleader wanted see leftist radical would u hell,1.0,No,1.0,train
274235,correct pc whiner,1.0,No,1.0,train
274341a996fe7aa8,effective treatment cancer,0.0,No,0.0,train
274616,science way copied typo murdering murdered asked response william unborn baby person murdered mother nonperson aborted,1.0,No,1.0,train
274683,white folk say dont see color kinda like bigfoot hear em never actually see one,1.0,No,1.0,train
274821,either people lied cost city hall city council bunch imbecile forgive blunt,1.0,No,1.0,train
274824,people alaska deserve le money program service benefit rep mike hawker apparently idiot,1.0,No,1.0,train
274851,wont excellent news democracy check balance good stuff,0.0,No,0.0,train
275825,jesus said john giving new commandment love one another loved also love one another know disciple love among draw conclusion worship,0.0,No,0.0,train
276030,dear penthouse letter something happened yesterday want share like normal day except happened eating next group model couldnt help notice taking break photoshoot advertisement extrasudz sensual soap work asked innocently enough,0.0,Yes,1.0,train
276217ef937e3171,sleigh bell malik shabazz ignorant jackass edited page note hugely popular indie band sleigh bell sampled funkadelics get song ring ring smugly dismissively reverted edit,0.0,No,0.0,train
276219,blank excellent comment,0.0,Yes,1.0,train
276727,youve flagged ranger danger bye bye,0.0,No,0.0,train
276946,ya think think hooked stupid pill,1.0,No,1.0,train
276965,well least youre hypocrite maybe also start petition let gun republican national convention course folk respectful citizen without anger issue,1.0,No,1.0,train
27717fecaf9f72a2,fucker wanking dickhead bitch smelly peice shit,1.0,No,1.0,train
277263,invest solar energy alaska oil income,0.0,No,0.0,train
277299,compromise shameless environmentalist liar way way,1.0,No,1.0,train
277403,could care le economy juknow public fund used capital placed area purpose helping boost local economy would plain stupid place public access,1.0,No,1.0,train
277536,bernie always caucused w dems voted dems vast majority time party corrupt long time shouldnt punishcriticize progressive champion like sander stay independent,0.0,No,0.0,train
277865,growing marijuana government time,0.0,No,0.0,train
278226,anybody would smoke without gun pointed head beyond nastiest stuff planet keep smoking smoker hacking coughing choking gross,1.0,Yes,0.0,train
278277,pick click give donation help,0.0,No,0.0,train
278379,motley agnostic starting point current end point journey somewhere else liken spiritualphilosophical journey traveler oregon trail homestead act promise back pocket oregon proverbial promised land milk honey beautiful valley along way could prove place good enough call home happy go deciding thought stopped journey many midpoint desolate estimation beauty forever eye beholder place like home wyoming wyoming think spiritual road lead jesus know people make homestead claim along way somewhere including land agnostic dwell end good enough good enough one day maybe journey start blessing,0.0,No,0.0,train
278444,hell would bill nye agree talk neandertal bible banger dont care science logic rational thinking environmental issue democratic governance put cretinous fool like bozell palin company room youll hear thats made stuff egghead elitist drs ivory tower theyre libruls commie dont love jesus aint goin rapture,1.0,No,1.0,train
278539,wan na meet zoe one helluva get life feeling well hearing lot dont get caught hype dont dance canoe,0.0,No,0.0,train
278718,there limit put wage nickalaskey easy attack everyone else income state employee would lay back take cut cut freeze freeze oh ye hypocrite,1.0,No,1.0,train
279325,obviously fool,1.0,No,1.0,train
279374,pick kid get truck lab worst case spend hour urgent care nobody think know youre violent weirdo sorry day alaskan cant manage dog without shooting,1.0,No,1.0,train
279635,charged left property way different barking heck get lab attack people tell owner anything,1.0,No,1.0,train
279837,valley republican wingnuts hate youre mean youre job interesting unelected local party zealot governing shadow eh registered republican disgusted extremely poor fiscal governance legislative majority need show district party meeting throw bum first feeder organization stupid legislator replaced educated thinking republican anyone willing play dumb appease ethereal outside ideological club serious person,1.0,No,1.0,train
279904,aware trules wrong corrupt designed squeeze anyone establishment look ryan establishemnt gop isnt elected publically hidden secret election control entire process made rule make sure one hand pick elected know trump go convention lead approach ryan beg rin get establishement candidate corrupt,1.0,No,1.0,train
27a0ce978dfbafe6,help chian pig long time never change true understanding,1.0,Yes,0.0,train
27b52bfcee5f870b,artivist award,0.0,No,0.0,train
27c0b15361317556,think page protection avoided also think link spamming harmful wikipedia let attempt keep advertisement mean time,0.0,No,0.0,train
280122,know several good parent whose life ruined raising adopted child know good circumstance good mother put overweight child diet child hid food room eventually child woke found best would imagine would amount parental abuse day,0.0,No,0.0,train
280582,tragic event evidence people feel need carry around loaded weapon everywhere go far unstable potentially dangerous barking labrador confirms fact ive known nearly five year lab make far better human being people walking around period condolence family lost member reactive idiocy go hand hand gun obsession permeating society today,1.0,No,1.0,train
280800,margie james maybe big tall albatross building city planner envision isnt viable maybe developer doesnt need city dictate whats best instead know whats best investment,0.0,No,0.0,train
281597,please tax related crazy corrupt unfair complicated irs tax deserve simple every body know hook plan accordingly,0.0,No,0.0,train
2816d7d42790c14a,pretty cool huhgenusus godess earth marries ou god heavenmikongod friendship twin brother zeauzeaugod intelligence twin brother mikonredos god ocean life cavekorrotosthe god war marries broketbroketgoddess food fortune marries korrotosshkumbegoddess love beautychild genusus marries mikon zeau need couple future,0.0,No,0.0,train
282063,corruption thy name republican keep voting r,0.0,Yes,1.0,train
282702,would like punch right fat face,1.0,No,1.0,train
282902,post said trust page caring woman right spin canned heat remove authority parent teach child family accepted behavior void filled someone el idea accepted see kid losing compass follow idiotic way hollywood,1.0,No,1.0,train
282996,well said thing racist article freds quote gentrification thug friend sadly fellow person color assume giving pas shameless uncle tommary troubling defense child abuser would engage victimblaming downright disturbing,1.0,No,1.0,train
283026,bad someone didnt shoot like dog,1.0,No,1.0,train
283057,divert money big salary increase,0.0,Yes,1.0,train
283261,bravo governor,0.0,No,0.0,train
283310,want go shoot dog tonight im feeling threatened trigger finger itchin,1.0,No,1.0,train
283375,new elementary school going way current nearby elementary school support new family oh wait let guess developer new neighborhood make lot money eugene taxpayer year forced pay new school land forced pay even build new school development would perfect spot new school developer forced provide land new elementary school even school built right away,0.0,No,0.0,train
283494,first thought came mind wonder many people executed missile launch failed second thought response comment steady stream projectile emanating north korea need steady stream projectile going north korea going wait succeeds act,0.0,No,0.0,train
283512,theresa kennedydupay posted fred stewart peronal wall day still public part theyre starting talk gather information theyre starting see mentally ill control freak bet home life nigels kid ghastly plain jane wife really hell wheel probably white glove home inspection cleanliness every afternoon get home snuff consequence yep nigel jaquiss unprepossessing unattractive nerd skinny dork golly world gon na pay lonely socially awkward teen couldnt get laid knew boy like high school nigel youre hard figure,1.0,No,1.0,train
283572,sorry knowledge experience planned parenthood different fact abstinence large scale doesnt work period demonstrated inhibit pregnancy promotes std undesirable medical condition strongly disagree kind argument much le strong one made page allowing unintended pregnancy facilitating abortion statement completely false theyre ludicrous ignorance point stupidity never good course action,1.0,No,1.0,train
283901,yeah ak air tell whole story site name oliver amouak altered pic bit make bit smiley,0.0,No,0.0,train
284010,anyone who lived alaska long know never business legislature cant trust,0.0,No,0.0,train
284041,something conserve protect tend become conservative least thing fiscal conservative social conservative gasp u two concept mutually exclusive,0.0,No,0.0,train
284064,potentially cut athletic program since athletics become part university mission thought school academic guess wrong,0.0,No,0.0,train
284248,nothing economy give away call feel free give much money want though money tied supporting kind folk arent family,0.0,No,0.0,train
284385,village want idiot,1.0,No,1.0,train
284869,vote vote unless voted time vote didnt count sorry burst bubble,0.0,No,0.0,train
285165,bloomberg another narcissist like soros,1.0,No,1.0,train
285265,false regent single sentence grant authority legislature applies managing campus can not rationally read allow utter abrogation fundamental right state constitution particularly legal carry offcampus adult carry oncampus resulted concern raised board year,0.0,No,0.0,train
285415643e6f3e9e,bite quit changing quote,1.0,Yes,0.0,train
285529,last island intelligence vast fetid sea government stupidity good theyll nice cash flow drugwar zombie running around panic precious state revenue cut,1.0,No,1.0,train
285882,chenault meyers dont want talk democrat last day session according wont play ball hear lament every year time,0.0,Yes,1.0,train
286287,dump tenure get real dean instead retired military brass high retirement military hundred thousand salary university student deserve arrogant tenured professor impressed helping student pay tuition class pull class getting money make student pay another semester could graduate sooner,0.0,No,0.0,train
286322,mike chenault colostomy bag strapped chin,1.0,No,1.0,train
286542,none scotus ruling changed word constitution merely interpreted clarified founder word intent cant stand constitution allows must work amend overwhelming majority american would oppose,0.0,No,0.0,train
286580,quit posting idiotic comment wont respond simple aint,1.0,No,1.0,train
286844,im giving absolute budget absolute anything right still think change people mind tuck said interview dont want turn gridlock change people mind democrat problem several year either idea want theyre afraid admit public want majority offer deal pick apart political point thats kind leadership constituent want developed alternative plan start alaskan could draw clear conclusion different caucus stand coward way,1.0,No,1.0,train
28691feb9ad6cc37,passing torch jstor wise heya steven ive taken jstor handout im trying figure wikipediajstorsignup list already access first applicant good go ive started moving name wikipediajstorapproved need figure get next bunch account regard,0.0,No,0.0,train
286bda9ca588840c,case edit war last forever want go titfortat play long never sullied reputation reverting falsehood ill perhaps encourage abuse vilify touch article come let movement u criticism domination come territory huh youve said vicious thing several people youre innocent im simply calling,0.0,No,0.0,train
287414,there hide remember spring grizzly hunt skinny mangy fuck,1.0,No,1.0,train
287491,want conversation prejudice begin teaching real historical fact eugene teach journey black slave life long servitude often began interior africa capture prize war black tribesman tribute given weak tribal state powerful one outright kidnapping black local slave trader europeanwhite slave trader rarely ventured beyond africa coast region truth black enslaved black america culture white guilt syndrome become poisonous ignorance sensitivity cupcake teaching like breeding public school ignorant sensitivity cupcake hallmark eugene,1.0,No,1.0,train
287772,skinner ak said year saudi arabia oil glut aim steal alaska oil market others foolish prey hb could hand alaska head silver platter unless governor legislature stop withdraw flood oil lowered price saudi market manipulation plan aimed put alaska oil business oil alaskan company slow leave tap shut saudi drastically cut oil supply take belonged alaska oil wealth hb nuclear bomb alaska oil worker dont saudi fool drill baby drill saudi,1.0,No,1.0,train
287edb3b092fec11,liz im sure think minor there definitely oou stuff right owen probably come,0.0,No,0.0,train
288563,climate change real thinking stop idiotic saying human change pointless nothing change long continue buy bottled water soda one time use plastic plasticstrash island control weather,1.0,No,1.0,train
288734,troll,1.0,No,1.0,train
288969,new civil comment seems like good thing first glance allows idiot spew forth long spew respectfully maybe minimum iq score allowed comment,1.0,No,1.0,train
289042,nasty willie,1.0,No,1.0,train
289045,despite union propaganda state seems keep aes seat,1.0,Yes,0.0,train
289060,red herring way justify delay fixing main leg budget deficit oil company commanded discussion action anything tax credit cash subsidy alaskan people worth five billion five year politically extorted seriously unvetted production tax revenue granted cartel said would leased oil field slope forty year ago want u pay low end let high end well going union point debate governor proposal red herring designed sew rancor delay progress damned job union right work le johnson rest conoco caucus making reason abrogate one stated constitutional duty balance budget pas one johnson disingenuous,1.0,Yes,0.0,train
289326,sad see alaska fall apart like city truly gone dog let make slavery addictive intoxicating drug illegal state hopefully secure election fraudulence,0.0,Yes,1.0,train
289336,waste time frederick theyre probably still googling unanimous,0.0,No,0.0,train
289931,dont give back union retirement rhyner use work closed union shop year ago called union member stabbed fellow union member back scab sound fitting pinocchio rhyner,1.0,No,1.0,train
289944,driverless car chance still people forever running late impatient rude dangerous behind wheel regular car running anchorage need commuter train take load street instead another bridge le traffic commute le car pollution le road rage temper traffic le accident doubt would stop idiot driving fast condition running light weaving traffic hope die instead innocent driver,1.0,No,1.0,train
289986,may choice megalomaniac former white house resident senator secretary state gee wonder people choose thank republican pickin another winner like palin hope fighting chance dump trump youre tell ted take cruz might late remedial action oh well ironically republican come smelling good mitt romney tried warn,0.0,No,0.0,train
290101,nowsenmurkowskis american energy bill go saudi arabia final approvalbut flintmichigan homeboy get million cut actionand good senator involved great american taxpayer shakedown operationget million deposited offshore bank account choice,0.0,No,0.0,train
290255,yeah know mean andi end welfare entire community would go look work,0.0,Yes,1.0,train
290798,outrageous jackson ever honored left major scar country never healed even outrageous replaced another woman government honored woman money already native american replacing jackson,0.0,No,0.0,train
291277,dont know accusing flagging didnt far woman working contrary biblical law note proverb ot lydia buyer purple cloth nt going physical disc sex menstruation shown cause chronic pelvic disease eating pork opened people many disease dont eat pork mostly shellfish garbage eater christ jew didnt say anything homosexuality ot writing nt concur,1.0,No,1.0,train
291317,someone stomp face puddle mush,1.0,No,1.0,train
291485,post today second comparison lbgt community like muslim alcohol life shake head can not fathom connection comparison feeling alcohol feeling real human answer ideal sexual immorality believe moral sexually let others bible tell say people share view overt demonizing others never met one reason citizen u dropping organized religion continue,0.0,No,0.0,train
291594,much hiking plan weekend really going exacerbate wildfire condition lane douglas county better stay home,0.0,Yes,1.0,train
291e3f322e42f3fc,dis bitch sum nice tatas wan na squeeze dem melon,1.0,No,1.0,train
292000,president obama pretty much destroyed country could give u particular like saved u great bush recession lowered unemployment rate killed bin laden halved deficit reversed bush shameful foreign policy improved image worldwide list go mister lynch please think write put paper,0.0,No,0.0,train
292073,anchorage voter need know april article tegan hanlon tegan falsely stated told ran promote book demanded immediate supervisor adn provide phone transcript interview plan use defamation suit result tegans patently false statement received absolutely predictable defamation insult public made manifestly clear tegan phone interview previous email reason ran inform asd parent population issue already candidacy welldisseminated print air disgusting assault child treasonously negligent administrator school board member politician continuing yr spending bulk effort overseas one day child today look back absolute disgust trashing champion,0.0,No,0.0,train
293000,im expert finance watched murkowski palin parnell republican administration insane thing similar current crew juneau current crew player supporting failed governor failed policy dont hear term much think still applies cbc corrupt bastard club think ted stevens r coined often used describe long list republican really corrupt took bribe ended jail used many republican jokingly refer except wasnt funny still isnt unless alaskan miraculously quit voting like drone stupid party label instead candidate stand positive change hope governor walker one charter member cbc need legislator arent either work vote smart alaskan,1.0,No,1.0,train
293637,hey margerete change name one parent gave,0.0,No,0.0,train
294002,one laid winter construction work north slope part alaska residency driver license use friend address avoid paying income tax home state also allows dodge residency issue state dot job dalton hwy getting ready start everyone crew state alaskan driver license alaska dot seems care u trying survive state job,0.0,No,0.0,train
295826,ill believe mine see dependent mile pipeline bring cook inlet gas donlin oil tax credit cook inlet gas oil going south little incentive drill new gas southcentral alaska doesnt want run gas resistance shipping gas putting current consumer risk gas shortage,0.0,No,0.0,train
295868,pay fine follow rule set better example dog causing fear neighborhood need relocated name hanibal,0.0,No,0.0,train
295967,doorknocking certainly heard people wanted form property tax relief dunbar said kidding give u back surplus knock didnt get message,0.0,No,0.0,train
296159,christian joining bigoted conservative baptist church adult wishywashy whether believesdoesnt believe fundy position gay sex sin cohabitation sin woman must submit like wheeler cant support wheeler schor smartest qualified top two sarah iannarone chosen charlie nancy hale cause trouble wheeler speaks jargon support unlimited tent camping basically hale lite inability understand implication state law prohibiting city rent control shocking love way pretend outsider recruited hale,1.0,No,1.0,train
296895,caution deenayou wont like anchoragethe money make matsu sufficient retirement already killer well liked valley doubt get hurt anchorage,0.0,No,0.0,train
296946,could pay way said im trying think would work kevin meyer really say wow guess coming senate president thats mean republican alaska thats really sick,1.0,No,1.0,train
297272,said interview wednesday think look dinner bribe vote correlation,0.0,No,0.0,train
297392,absurd write pro hillary piece ignore baggage country become woman history dishonesty bad judgement accomplishment mr bill clinton inside track white house there fbi investigation sayin,1.0,No,1.0,train
